airport_1,airport_2,total_passengers,avg_fare,avg_distance,avg_fare_per_mile,avg_fare_gap
MSO,OAK,99,110.27,772.0,0.14283678756476684,0.0
MSO,PHX,30,220.48,948.0,0.23257383966244724,18.5
MSO,SFO,61,207.65,772.0,0.26897668393782387,46.47999999999999
MSO,SJC,26,190.35,772.0,0.24656735751295336,0.0
MSP,AZA,1395,148.81307692307692,1276.0,0.11662466843501326,24.14384615384616
MSP,BNA,112,238.12,695.0,0.34261870503597125,8.080000000000013
MSP,BWI,53022,229.30322033898304,936.0,0.24498207301173405,99.66694915254237
MSP,DCA,85491,248.64677966101695,936.0,0.2656482688686079,110.795
MSP,EWR,74709,302.6032203389831,1056.7627118644068,0.28632901769658686,31.620084745762714
MSP,HPN,6359,301.7766666666667,1057.0,0.2855029959003469,78.56461538461538
MSP,IAD,34583,227.7857627118644,936.0,0.2433608575981457,46.41813559322034
MSP,ISP,899,261.2051724137931,1057.0,0.2471193684141846,41.08672413793103
MSP,JFK,48694,202.69093220338982,1056.7627118644068,0.19181865915392665,37.85508474576271
MSP,LGA,101804,293.7672881355932,1056.7627118644068,0.2779740810905123,133.43372881355933
MSP,MCO,3445,207.74,1310.0,0.1585801526717557,92.70166666666667
MSP,MSY,162,244.34,1040.0,0.2349423076923077,56.95999999999998
MSP,NYC,17,325.57875,1057.0,0.30802152317880793,1.8881250000000005
MSP,OAK,7070,276.87118644067795,1589.0,0.17424240808098046,50.703220338983044
MSP,OMA,158,160.61,282.0,0.5695390070921986,0.0
MSP,ORF,1026,218.20285714285714,1045.0,0.20880656185919344,32.29571428571429
MSP,PBI,130,214.35,1451.0,0.14772570640937285,0.0
MSP,PDX,143,297.28,1426.0,0.2084712482468443,0.0
MSP,PHF,235,195.15142857142857,1045.0,0.18674777853725222,15.078571428571431
MSP,PHL,290,323.41,980.0,0.3300102040816327,47.99000000000001
MSP,PHX,129086,181.6860606060606,1276.0,0.1423871948323359,53.10484848484849
MSP,PIE,2209,151.098,1307.0,0.11560673297628157,1.2407499999999996
MSP,PIT,147,202.53,726.0,0.27896694214876033,13.430000000000007
MSP,SAN,305,249.26,1532.0,0.1627023498694517,90.11999999999998
MSP,SAT,107,244.16,1097.0,0.22257064721969005,0.0
MSP,SEA,2194,219.85999999999999,1399.0,0.15715511079342387,61.51333333333334
MSP,SFO,128204,249.17449152542372,1589.0,0.15681214067049953,100.43415254237287
MSP,SJC,22156,309.33474576271186,1589.0,0.19467259015903832,78.3384745762712
MSP,SLC,182,216.47,991.0,0.2184359233097881,0.0
MSP,SMF,799,260.672,1518.0,0.17172068511198946,15.940000000000003
MSP,STL,370,207.55,448.0,0.46328125000000003,15.849999999999994
MSP,SWF,1262,253.72009433962262,1056.7358490566037,0.240065098887237,30.55141509433962
MSP,TPA,74792,207.91703389830508,1306.635593220339,0.15912344687811125,71.92830508474577
MSP,TUS,190,201.33,1298.0,0.15510785824345147,58.96000000000001
MSP,WAS,8,278.38,936.0,0.29741452991452993,6.373636363636365
MSY,AZA,1,272.3533333333333,1300.0,0.2095025641025641,0.0
MSY,BWI,62158,165.65872881355932,998.0,0.16599071023402737,35.93322033898305
MSY,DCA,60527,209.70457627118643,998.0,0.2101248259230325,37.82347457627119
MSY,EWR,64670,222.18076271186442,1218.0,0.18241441930366534,65.61847457627118
MSY,HPN,1735,236.9679661016949,1218.0,0.19455498037905986,29.074152542372882
MSY,IAD,22007,220.829406779661,998.0,0.22127195068102307,55.70372881355932
MSY,ISP,2305,206.8477966101695,1218.0,0.16982577718404718,24.44686440677966
MSY,JFK,53913,188.1466101694915,1218.0,0.15447176532798976,11.215762711864407
MSY,LGA,67796,194.744406779661,1218.0,0.15988867551696306,23.286186440677966
MSY,MCO,2249,94.83833333333332,550.0,0.17243333333333333,10.348333333333334
MSY,NYC,132,200.75875,1218.0,0.16482655993431855,24.525625000000005
MSY,OAK,19627,226.82949152542375,1911.0,0.11869675119069793,40.130254237288135
MSY,ORF,2355,140.785,939.0,0.1499307774227902,5.932777777777777
MSY,PHF,498,138.82333333333335,939.0,0.14784167554135605,5.711666666666667
MSY,PHX,18862,237.1666153846154,1300.2153846153847,0.18241062523593593,16.337076923076925
MSY,PIE,153,68.79,488.0,0.14096311475409834,0.0
MSY,SEA,463,206.715,2086.0,0.09909635666347076,12.180000000000007
MSY,SFO,40180,259.1249152542373,1911.0,0.1355965019645407,56.839322033898306
MSY,SJC,10537,240.6958474576271,1911.0,0.12595282441529415,21.91771186440678
MSY,SWF,785,226.1064220183486,1218.0,0.18563745650110725,26.729816513761467
MSY,TPA,51064,133.7372033898305,487.43220338983053,0.27431805007437043,21.378813559322033
MSY,WAS,50,213.81166666666667,998.0,0.21424014696058785,15.088333333333335
MVY,EWR,218,258.6455555555556,192.0,1.3471122685185186,0.0
MVY,HPN,98,244.13,192.0,1.2715104166666666,0.0
MVY,ISP,0,116.5,192.0,0.6067708333333334,0.0
MVY,JFK,1961,195.17363636363635,192.0,1.0165293560606061,2.3145454545454553
MVY,LGA,819,180.17153846153846,192.0,0.9383934294871795,3.968461538461539
MVY,SWF,0,176.5,192.0,0.9192708333333334,0.0
MYR,BWI,4335,129.7488,399.0,0.3251849624060151,12.4452
MYR,DCA,1701,186.9488,399.0,0.46854335839598993,11.028799999999999
MYR,EWR,22163,144.96474576271186,600.8728813559322,0.24125550039188653,8.628050847457626
MYR,HPN,518,192.62102564102565,600.8717948717949,0.320578357706381,12.984188034188035
MYR,IAD,724,205.2724,399.0,0.5144671679197995,17.926
MYR,ISP,1299,188.39982608695652,600.8695652173913,0.31353469424135816,12.494260869565219
MYR,JFK,2039,181.6607627118644,600.8728813559322,0.3023278415960287,9.691694915254239
MYR,LGA,43207,117.05661016949153,600.8728813559322,0.19481314452773268,2.6550000000000002
MYR,NYC,2,195.1325,601.0,0.32467970049916806,5.212500000000002
MYR,SWF,1808,172.49529914529916,601.0,0.2870138088940085,13.56034188034188
NYC,BWI,14,137.23375,265.0,0.5178632075471699,4.524999999999999
NYC,DCA,567,137.428,265.0,0.5185962264150944,6.562
NYC,HDN,0,423.72,1782.0,0.23777777777777778,0.0
NYC,IAD,0,112.35444444444445,265.0,0.423979035639413,0.3777777777777768
NYC,ILM,0,104.3,541.0,0.19279112754158964,0.0
NYC,MCO,279,144.746,989.0,0.14635591506572293,16.287
NYC,OAK,13,256.37857142857143,2619.0,0.09789177985054275,0.0
NYC,OKC,19,283.9742857142857,1381.0,0.20562946105306712,69.6
NYC,OMA,7,385.55727272727273,1188.0,0.32454315886134066,23.505454545454544
NYC,ORF,23,143.76624999999999,337.0,0.4266060830860534,5.021875
NYC,ORL,0,412.0,989.0,0.416582406471183,0.0
NYC,PBI,336,187.4564705882353,1077.0,0.1740542902397728,14.452941176470588
NYC,PDX,56,342.6272,2482.0,0.1380448025785657,20.9892
NYC,PHF,0,137.3,337.0,0.4074183976261128,0.0
NYC,PHL,1,230.43,130.0,1.7725384615384616,0.0
NYC,PHX,70,267.7235,2189.0,0.12230402010050252,22.486
NYC,PIT,27,154.9721052631579,375.05263157894734,0.4131969839492348,19.008947368421055
NYC,PNS,1,304.32,1063.0,0.28628410159924744,0.0
NYC,PSP,9,540.8814285714286,2413.0,0.2241530992836422,62.56714285714286
NYC,PWM,9,164.16545454545454,284.0,0.5780473751600512,20.104545454545452
NYC,RDU,14,199.57681818181817,463.0,0.43105144315727467,27.744545454545456
NYC,RIC,9,149.16727272727272,325.0,0.4589762237762237,15.204545454545455
NYC,RNO,16,326.31888888888886,2443.0,0.13357302042115796,23.720000000000002
NYC,ROA,0,182.86,440.0,0.41559090909090907,8.880000000000003
NYC,ROC,11,132.97571428571428,285.0,0.4665814536340852,11.185714285714285
NYC,SAN,93,387.5177777777778,2481.0,0.15619418693179274,46.51111111111111
NYC,SAT,53,365.31916666666666,1624.0,0.22495022577996715,63.77333333333333
NYC,SAV,64,172.1288888888889,757.0,0.22738294437105536,0.0
NYC,SBN,7,228.35333333333332,690.0,0.33094685990338163,23.18166666666666
NYC,SBS,1,224.44,1782.0,0.12594837261503927,0.0
NYC,SEA,49,457.051935483871,2448.0,0.1867042220113852,51.35838709677419
NYC,SFO,148,476.9712,2619.0,0.182119587628866,60.147600000000004
NYC,SJC,24,407.00857142857143,2619.0,0.15540609829269622,17.03
NYC,SLC,128,362.07800000000003,2021.0,0.1791578426521524,45.215333333333334
NYC,SMF,26,253.63,2553.0,0.09934586760673718,11.092727272727272
NYC,SRQ,79,230.16,1085.0,0.2121290322580645,0.0
NYC,STL,18,268.64,928.0,0.2894827586206897,2.2262500000000003
NYC,SYR,5,132.217,222.0,0.5955720720720721,0.0
NYC,TPA,160,238.9892857142857,1048.0,0.2280432115594329,11.490714285714287
NYC,TUL,21,319.3155555555556,1271.0,0.2512317510271877,29.06333333333334
NYC,TUS,34,285.22,2173.0,0.13125632765761622,18.980909090909083
NYC,WAS,48,137.0335294117647,265.0,0.5171076581576027,26.018823529411765
OAK,BWI,26703,233.76720338983048,2457.0,0.09514334692300795,49.85635593220339
OAK,DCA,8466,278.02483050847457,2457.0,0.11315621917316833,43.983983050847456
OAK,GEG,24853,148.31703389830508,742.5677966101695,0.19976251922476596,4.68906779661017
OAK,IAD,31043,282.76288135593217,2457.0,0.1150846077964722,34.54805084745763
OAK,PBI,895,251.37105263157895,2567.0,0.0979240563426486,35.93184210526316
OAK,PIE,1,194.41,2393.0,0.08124111993313832,0.0
OAK,SBA,1307,137.79227272727272,263.0,0.5239249913584515,6.407499999999996
OAK,SEA,170908,126.16593220338983,696.1694915254237,0.18122103115240765,5.77457627118644
OAK,STL,13613,231.535593220339,1735.5677966101696,0.13341143137043934,22.114406779661017
OAK,SYR,187,254.57500000000002,2440.0,0.10433401639344263,43.97833333333333
OAK,TPA,8574,246.71161016949154,2393.0,0.10309720441683724,34.47415254237288
OAK,TUL,2184,197.2206818181818,1465.0,0.13462162581445858,11.096590909090908
OAK,TUS,17366,166.4999152542373,751.0,0.22170428129725336,3.8555932203389824
OAK,WAS,8,274.09125,2457.0,0.1115552503052503,0.0
OKC,AZA,3,128.02499999999998,833.0,0.15369147659063626,0.0
OKC,BWI,19906,205.94194915254238,1180.0,0.174527075553002,15.733983050847456
OKC,DCA,16981,234.0427966101695,1180.0,0.19834135305946568,16.502118644067796
OKC,IAD,6512,274.93296610169494,1180.0,0.23299403906923297,42.59076271186441
OKC,MCO,575,130.895,1068.0,0.12256086142322098,4.93
OKC,OAK,4171,221.975625,1384.0,0.160387012283237,17.172708333333333
OKC,PHX,16351,223.9565625,833.0,0.26885541716686673,25.910625000000003
OKC,SEA,339,169.82,1519.0,0.11179723502304148,58.765
OKC,SFO,10027,219.86770833333333,1384.0,0.1588639511078998,47.72989583333333
OKC,SJC,5142,222.70947916666668,1384.0,0.16091725373314067,32.95885416666666
OKC,TPA,221,168.32999999999998,1023.0,0.16454545454545455,18.020000000000003
OKC,WAS,25,240.79999999999998,1180.0,0.2040677966101695,25.635555555555555
OMA,AZA,1242,99.5648275862069,1037.0,0.09601236989991022,0.0
OMA,BWI,12266,203.28983050847458,1025.0,0.19833154195948738,13.897627118644069
OMA,DCA,32333,197.91864406779663,1025.0,0.19309136006614303,24.337966101694917
OMA,IAD,5293,222.50194915254238,1025.0,0.21707507234394377,36.93635593220339
OMA,MCO,1960,158.02,1210.0,0.13059504132231406,126.08666666666666
OMA,OAK,6140,216.89919642857143,1433.0,0.15136022081547204,32.74142857142858
OMA,PHX,34856,196.11953846153847,1037.0,0.18912202358875455,3.5860000000000007
OMA,PIE,1530,112.81275862068966,1190.0,0.09480063749637786,0.0
OMA,SEA,373,152.38,1368.0,0.11138888888888888,14.094999999999999
OMA,SFO,16231,214.26571428571427,1433.0,0.1495224803110358,64.01035714285715
OMA,SJC,7479,214.675625,1433.0,0.14980853105373343,20.225535714285716
OMA,TPA,6428,206.35046511627905,1190.0,0.17340375219855383,5.750930232558138
OMA,WAS,46,218.66750000000002,1025.0,0.21333414634146342,7.341666666666666
ONT,BNA,14298,229.63466101694914,1797.0,0.12778779132829668,13.781525423728816
ONT,BWI,16201,238.16542372881355,2329.0,0.10226080881443261,27.897881355932206
ONT,DCA,9796,274.4827118644068,2329.0,0.11785432025092606,59.953050847457625
ONT,EWR,9625,279.320593220339,2510.0,0.11128310486866096,35.08194915254237
ONT,FLL,7141,239.59042372881353,2342.3389830508477,0.1022844788216226,29.633474576271187
ONT,FSD,24,160.79,1340.0,0.11999253731343283,0.0
ONT,GEG,12165,177.18745762711865,962.0,0.18418654638993623,4.4167796610169505
ONT,HPN,200,376.7522807017544,2510.0,0.1501005102397428,66.38035087719298
ONT,IAD,6148,287.5935593220339,2329.0,0.12348370945557488,55.258050847457625
ONT,ICT,1615,251.5696103896104,1203.0,0.20911854562727378,17.975584415584418
ONT,ISP,614,272.86560344827586,2510.0,0.10871139579612583,32.328620689655175
ONT,JFK,17673,246.3591525423729,2510.0,0.09815105678978998,16.892542372881355
ONT,LBB,26,109.6,953.0,0.11500524658971668,0.0
ONT,LGA,7366,257.54974576271184,2510.0,0.10260946046323181,34.593050847457626
ONT,MAF,81,117.70333333333333,951.0,0.12376796354714337,0.0
ONT,MCO,19645,222.24855932203388,2217.4322033898306,0.10022599469806145,22.673135593220337
ONT,MEM,4015,295.88262711864405,1619.0,0.1827564095853268,50.38271186440678
ONT,MFR,2094,202.0478787878788,659.0,0.3065976916356279,7.501616161616162
ONT,MIA,4589,275.21737288135597,2342.3389830508477,0.11749524856681813,57.19754237288135
ONT,MKE,5303,242.17618644067798,1756.0,0.1379135458090421,19.109491525423728
ONT,MRY,44,249.4625,302.0,0.8260347682119206,0.0
ONT,MSN,372,278.3757142857143,1687.0,0.16501227877042934,21.225714285714286
ONT,MSO,152,217.64454545454547,935.0,0.23277491492464755,16.666363636363634
ONT,MSP,13460,248.85635593220337,1535.5677966101696,0.1620653821883799,26.148050847457625
ONT,MSY,8895,226.38305084745764,1670.5677966101696,0.13552020746262702,13.384322033898304
ONT,NYC,25,312.03999999999996,2510.0,0.12431872509960158,53.16
ONT,OAK,129116,111.32177966101695,372.0,0.2992520958629488,0.0
ONT,OKC,8236,218.01110169491525,1187.0,0.1836656290605857,16.471610169491527
ONT,OMA,8235,204.22898305084746,1330.0,0.15355562635402065,13.93457627118644
ONT,ORF,4019,291.4112711864407,2371.0,0.12290648299723353,44.46466101694915
ONT,PBI,1740,263.4509782608696,2330.0,0.11306908938234746,34.240760869565214
ONT,PDX,54118,154.22415254237288,859.0,0.17953917641719777,3.8978813559322036
ONT,PHF,203,349.0174107142857,2371.0,0.14720261944929808,24.355089285714286
ONT,PHL,11613,280.04669491525425,2401.4322033898306,0.1166143670150562,65.02915254237288
ONT,PHX,85360,115.31,370.5593220338983,0.3111373250628699,1.5077966101694922
ONT,PIT,5719,276.1728813559322,2136.0,0.12929442011045514,29.665677966101697
ONT,PNS,51,225.1525,1837.0,0.12256532389765923,36.3775
ONT,PSC,423,215.59947368421055,871.0,0.24753096863858845,7.3094736842105235
ONT,RDU,7940,257.55177966101695,2238.9661016949153,0.11503179187595777,46.722288135593224
ONT,RIC,1758,339.0771134020619,2305.0,0.14710503835230448,29.188556701030926
ONT,RNO,19739,140.94830508474578,415.0,0.3396344700837247,6.913050847457628
ONT,ROC,665,293.94509433962264,2272.0,0.12937724222694658,51.15150943396227
ONT,SAC,2,69.99714285714286,404.0,0.17326025459688826,0.0
ONT,SAN,24,108.8808,119.4,0.9213392991427283,6.9012
ONT,SAT,13955,200.79076271186443,1211.0,0.1658057495556271,16.009661016949153
ONT,SAV,205,310.569,2152.0,0.1443164498141264,10.830999999999994
ONT,SDF,5433,271.24322033898306,1842.3983050847457,0.14721509345228356,23.961101694915254
ONT,SEA,86374,152.3700847457627,978.0,0.15579763266437904,6.443135593220339
ONT,SFO,29501,137.2283898305085,372.0,0.368893521049754,15.479576271186442
ONT,SGF,169,231.2825,1423.0,0.16253162333099086,7.921249999999997
ONT,SJC,79153,108.47050847457628,372.0,0.29158738837251685,0.6539830508474576
ONT,SLC,35033,152.6128813559322,590.0,0.25866590060327493,12.922118644067796
ONT,SMF,141126,115.75186440677966,404.0,0.2865145158583655,1.9277118644067797
ONT,STL,14505,228.8312711864407,1592.2966101694915,0.1437149773145682,19.882033898305085
ONT,STS,15,280.8113043478261,433.0,0.6485249523044483,2.380434782608696
ONT,SWF,167,313.3493457943925,2510.0,0.12484037681051495,51.82775700934579
ONT,SYR,591,294.5808333333333,2351.0,0.12530022685382108,54.537222222222226
ONT,TPA,9380,246.01389830508475,2158.0,0.11400087965944614,37.87313559322034
ONT,TUL,7228,221.9363559322034,1283.0,0.1729823506876098,10.159745762711866
ONT,TUS,6970,159.82220338983052,453.0,0.3528083960040409,12.41093220338983
ONT,WAS,20,258.83272727272725,2329.0,0.11113470471134704,24.99727272727273
ORD,AZA,396,142.09125,1444.0,0.09840114265927978,0.0
ORD,BDL,67617,228.8150847457627,783.0254237288135,0.2922180482622793,6.780338983050847
ORD,BNA,62117,150.86008474576272,409.0,0.3688510629480751,5.971440677966101
ORD,BUR,4778,252.27652542372883,1750.7203389830509,0.14410272603852656,33.314576271186446
ORD,BWI,105760,158.0135593220339,621.4915254237288,0.25422365025091864,26.94822033898305
ORD,CAE,540,185.21800000000002,666.0,0.2781051051051051,20.937999999999995
ORD,CAK,6725,178.82271186440676,343.56779661016947,0.5206061700822003,11.092203389830509
ORD,CLE,89844,149.09618644067794,343.56779661016947,0.4341078539079351,7.457457627118644
ORD,CMH,67009,153.4320338983051,296.0,0.5183514658726524,7.2624576271186445
ORD,COS,8127,194.0167441860465,917.1162790697674,0.2115556721929358,49.12744186046512
ORD,CVG,53375,236.0083898305085,264.14406779661016,0.8932941220649088,10.272796610169488
ORD,DAL,8324,193.81990384615386,801.8846153846154,0.24169616364737742,18.91355769230769
ORD,DAY,9611,181.9561224489796,240.0,0.7581505102040816,8.861020408163265
ORD,DCA,210570,197.35059322033896,621.4915254237288,0.31754591004314364,16.99720338983051
ORD,DEN,209517,188.09703389830509,895.3728813559322,0.2100738565678763,64.91584745762712
ORD,DFW,258867,226.03313559322035,801.8983050847457,0.28186130533124315,42.63372881355932
ORD,DSM,20166,215.30760869565216,306.0,0.7036196362603012,8.099239130434784
ORD,DTW,131203,142.3887288135593,236.14406779661016,0.6038037290331711,3.5230508474576268
ORD,ECP,126,199.04500000000002,809.0,0.24603831891223732,2.4350000000000023
ORD,EFD,252,186.31787878787878,945.0,0.19716177649510985,0.0
ORD,EGE,1729,207.7409090909091,1014.2727272727273,0.20483460114176139,9.689999999999998
ORD,ELP,20864,236.32026315789471,1237.2631578947369,0.19100137559652647,40.14947368421053
ORD,EVV,195,204.23000000000002,273.0,0.7480952380952381,0.0
ORD,EWR,268448,213.12330508474577,772.9322033898305,0.2757324340045839,26.937033898305085
ORD,EYW,739,300.08,1251.0,0.23987210231814546,0.0
ORD,FAT,392,241.525,1738.0,0.13896720368239357,27.465000000000003
ORD,FCA,79,227.77,1352.0,0.16846893491124262,0.0
ORD,FLL,144590,167.59737288135594,1197.0,0.1400145136853433,36.591355932203385
ORD,FNT,89,69.73,223.0,0.31269058295964125,0.0
ORD,GEG,1005,256.73199999999997,1511.0,0.16990866975512905,22.418
ORD,GRR,1682,203.99846153846153,137.0,1.4890398652442447,5.462307692307689
ORD,GSO,12889,228.37317460317462,589.8412698412699,0.38717890498069485,38.70984126984128
ORD,GSP,10966,216.07882352941178,577.25,0.3743281314102824,8.98735294117647
ORD,HAR,0,129.6,594.0,0.21818181818181817,0.0
ORD,HDN,93,167.49,1017.0,0.16469026548672566,1.539999999999992
ORD,HFD,0,293.1,786.0,0.37290076335877864,0.0
ORD,HOU,3341,215.30923728813562,945.0,0.22784046273876785,31.634745762711866
ORD,HPN,37568,282.29822033898307,772.9322033898305,0.36521755747562545,12.14186440677966
ORD,HVN,218,202.04000000000002,778.0,0.25969151670951157,22.36
ORD,IAD,67261,213.3322033898305,621.4915254237288,0.34325286915555425,48.71245762711864
ORD,IAH,164424,206.05152542372883,945.0,0.21804394224733206,58.65796610169491
ORD,ICT,5060,214.6447222222222,589.3055555555555,0.36423824865640986,10.496944444444445
ORD,IND,30253,148.56233009708737,177.0873786407767,0.8388392933631381,8.244271844660192
ORD,ISP,4024,190.11786324786326,773.0,0.2459480766466536,9.634700854700856
ORD,JAC,122,249.08,1162.0,0.21435456110154907,0.0
ORD,JAN,3386,183.07050847457626,677.0,0.2704143404351201,17.933050847457626
ORD,JAX,40783,207.02245762711865,864.5677966101695,0.2394688728051555,22.66737288135593
ORD,JFK,62578,173.75347457627117,772.9322033898305,0.22479739149663272,16.27457627118644
ORD,LAN,99,82.99,179.0,0.4636312849162011,0.0
ORD,LAS,230675,184.59618644067794,1521.0,0.12136501409643521,58.29432203389831
ORD,LAX,359834,238.01262711864408,1750.7203389830509,0.1359491970806063,48.24703389830509
ORD,LEX,1089,158.30875,323.0,0.4901199690402477,2.951249999999998
ORD,LGA,478390,200.6836440677966,772.9322033898305,0.25963226992875044,11.860254237288135
ORD,LGB,9371,213.36118644067795,1750.7203389830509,0.12187238668815342,11.585677966101693
ORD,LIT,15250,178.14084210526318,552.0,0.3227189168573608,2.089263157894736
ORD,LNK,434,176.4275,473.0,0.37299682875264273,0.0
ORD,MBS,444,111.405,222.0,0.5018243243243243,0.0
ORD,MCI,81592,144.93906779661017,405.23728813559325,0.3577256892228644,3.547881355932203
ORD,MCO,219747,164.25644067796608,1005.0,0.16343924445568767,43.25228813559322
ORD,MDT,16425,249.41916666666665,594.0,0.4198975869809203,20.233571428571427
ORD,MEM,39003,222.07,491.0762711864407,0.45218855655063855,10.754067796610169
ORD,MIA,156442,198.1250847457627,1197.0,0.16551803236905824,28.345762711864406
ORD,MSP,183887,182.7593220338983,349.0,0.5236656791802243,23.435762711864406
ORD,MSY,69155,183.13932203389828,836.8644067796611,0.21883684232810877,28.31677966101695
ORD,MYR,13020,126.74253968253967,753.0,0.16831678576698497,6.003650793650794
ORD,NYC,40,172.99,773.0,0.22379042690815007,28.689473684210526
ORD,OAK,22266,237.32254237288137,1855.0,0.12793668052446433,60.96262711864407
ORD,OKC,22985,199.7157627118644,693.1864406779661,0.2881252798333642,10.725508474576271
ORD,OMA,39302,156.51,423.0,0.37,5.478050847457628
ORD,ONT,20075,243.66516949152543,1750.7203389830509,0.1391833509091889,35.08872881355932
ORD,ORF,27397,200.90915254237288,717.0,0.28020802307164977,24.415423728813558
ORD,PBI,44877,211.81408695652172,1143.878260869565,0.18517603915541267,16.19513043478261
ORD,PDX,72575,261.8977118644068,1751.0,0.14957036657019235,58.11822033898305
ORD,PHF,2377,200.45949152542374,717.0,0.2795808807885965,15.156525423728814
ORD,PHL,204972,204.29474576271184,678.0,0.3013196840157992,14.796949152542375
ORD,PHX,235597,196.91500000000002,1444.1610169491526,0.13635269436110767,21.133644067796613
ORD,PIE,2632,129.0147619047619,1014.0,0.12723349300272377,0.0
ORD,PIT,70709,181.24110169491527,412.43220338983053,0.43941622811928116,5.773898305084746
ORD,PNS,5038,216.27416666666667,794.0,0.27238560033585224,38.82138888888889
ORD,PSP,14294,280.4406779661017,1656.8305084745762,0.16926408250261168,8.51220338983051
ORD,PWM,4493,247.82458333333332,900.0,0.27536064814814815,49.094166666666666
ORD,RDU,83002,176.4584745762712,646.5677966101695,0.2729340091253126,5.237203389830509
ORD,RIC,33831,251.70161016949154,642.0,0.3920585828185226,36.82084745762712
ORD,RNO,22581,218.45359223300972,1680.0,0.13003190013869625,8.404660194174758
ORD,ROC,20233,226.8078409090909,528.0,0.42956030475206614,11.243068181818181
ORD,RSW,106132,174.33525423728815,1120.0,0.15565647699757867,44.600084745762715
ORD,SAN,117514,236.68694915254238,1728.2542372881355,0.13694980802932508,28.97296610169492
ORD,SAT,53919,215.81177966101697,1041.0762711864406,0.20729430690028552,8.511271186440677
ORD,SAV,14930,210.05518987341773,773.0,0.2717402197586258,21.188354430379746
ORD,SDF,23418,157.0855172413793,286.1465517241379,0.5489402407936891,10.968275862068966
ORD,SEA,149370,245.1485593220339,1733.0,0.14145906481363757,22.469830508474576
ORD,SFO,266151,289.12152542372877,1855.0,0.1558606606057837,52.26372881355932
ORD,SJC,47399,272.4806779661017,1855.0,0.14688985335099822,19.777033898305085
ORD,SLC,67334,236.39415254237286,1258.4322033898304,0.18784120113523287,22.450169491525422
ORD,SMF,35264,284.28474576271185,1790.0,0.15881829372218542,69.39847457627118
ORD,SNA,96716,264.500593220339,1750.7203389830509,0.15108149833153886,6.13686440677966
ORD,SPI,209,105.99333333333334,176.0,0.6022348484848484,0.0
ORD,SRQ,11672,203.63745098039217,1050.0,0.1939404295051354,24.76058823529412
ORD,STL,89656,141.08305084745763,258.0169491525424,0.5468069939414048,3.390084745762713
ORD,SWF,4572,204.56694444444443,772.925925925926,0.26465500007359244,16.56
ORD,SYR,18067,232.93204545454546,607.0,0.38374307323648343,19.10238636363636
ORD,TOL,832,95.50833333333333,214.0,0.44630062305295953,0.12166666666666733
ORD,TPA,134950,171.5385593220339,1012.542372881356,0.1694220806738599,37.45338983050848
ORD,TSS,0,225.0,773.0,0.2910737386804657,0.0
ORD,TTN,1494,91.88125,692.875,0.1326081182385373,0.0
ORD,TUL,22751,197.40311320754716,585.1320754716982,0.3373786716820692,9.925754716981134
ORD,TUS,33564,231.27847457627118,1440.1694915254238,0.16059258309694896,10.635847457627118
ORD,TYS,14883,224.04050632911392,475.0,0.4716642238507662,13.156708860759492
ORD,VPS,263,157.35500000000002,796.0,0.19768216080402012,0.0
ORD,WAS,19,157.54461538461538,621.0,0.2536950328254676,12.463076923076926
ORD,XNA,6796,315.4482857142857,522.0,0.6043070607553366,5.697714285714286
ORF,BWI,10868,131.12585714285714,159.0,0.8246909254267745,0.2684285714285713
ORF,DCA,3732,254.25785714285712,159.0,1.599106019766397,0.0
ORF,IAD,1048,253.94099999999997,159.0,1.59711320754717,20.661571428571428
ORF,MCO,38350,142.7697457627119,662.0,0.21566426852373394,8.94779661016949
ORF,OAK,2316,284.7253846153846,2519.1923076923076,0.11302205361757764,18.131025641025637
ORF,PHL,4474,214.10066666666668,211.0,1.014695102685624,8.423666666666668
ORF,PHX,1127,209.7111111111111,2029.0,0.10335688078418487,24.01
ORF,PIE,709,80.64099999999999,726.0,0.11107575757575758,0.0
ORF,PIT,202,142.48000000000002,330.0,0.4317575757575758,53.529999999999994
ORF,SAN,29755,278.4989830508474,2330.0,0.1195274605368444,21.105084745762714
ORF,SAT,826,197.5842857142857,1382.0,0.1429698160016539,18.34571428571429
ORF,SEA,9785,274.13946428571427,2437.0,0.11249054751157747,23.289285714285715
ORF,SFO,8309,278.97910256410256,2519.1923076923076,0.11073996586059905,35.54025641025641
ORF,SJC,2715,273.79128205128205,2519.1923076923076,0.10868089956299563,27.253974358974357
ORF,STL,3219,188.0791304347826,784.0869565217391,0.23987403144586553,34.167391304347824
ORF,TPA,18451,160.61744897959184,723.0204081632653,0.22211190726147376,8.791632653061225
ORF,WAS,0,376.4,159.0,2.3672955974842766,0.0
ORL,BWI,0,110.35,787.0,0.14021601016518426,0.0
ORL,PHX,2,212.07999999999998,1848.0,0.11476190476190476,9.924999999999997
ORL,PIT,0,106.9,834.0,0.12817745803357314,0.0
ORL,RDU,0,116.8,534.0,0.21872659176029963,0.0
ORL,ROC,0,115.75,1033.0,0.11205227492739593,0.0
ORL,SFO,0,380.7,2445.0,0.15570552147239264,0.0
ORL,SYR,0,155.25,1053.0,0.14743589743589744,0.0
PAE,BUR,33,187.60666666666665,1008.0,0.18611772486772485,13.014999999999995
PAE,LAX,1773,161.92000000000002,1008.0,0.16063492063492063,7.611250000000005
PAE,OAK,11,163.925,728.0,0.2251717032967033,0.0
